"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@nineinchnails in Twin Peaks!!!",FALSE,0,"nineinchnails",2017-06-26 11:16:32,FALSE,NA,"879297320092917760","23559586","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","marksimpkins",0,FALSE,FALSE,NA,NA
"2","Ì†ΩÌ∂§ Part 8 of Twin Peaks Ì†ΩÌ∂§",FALSE,0,NA,2017-06-26 11:14:05,FALSE,NA,"879296704662708224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","c_bitw",0,FALSE,FALSE,NA,NA
"3","@AlexBPArt That was quite some Twin Peaks. I think it had some of my favourite moments of any Lynch output",FALSE,0,"AlexBPArt",2017-06-26 11:13:57,FALSE,"879162719521427456","879296670307110912","198873074","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisFever",0,FALSE,FALSE,NA,NA
"4","Me: There will never be a weirder episode of TV than Twin Peaks S02E22.
Twin Peaks S03E08: Hold my sphere.",FALSE,0,NA,2017-06-26 11:13:50,FALSE,NA,"879296641236381697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","edknock",0,FALSE,FALSE,NA,NA
"5","&lt;3 
‚ô• DAVID BOWIE THE FACE OF REALITY ~ https://t.co/oX7Ba9PN0R #bowie #davidbowie #imanbowie... https://t.co/8EpaAl22Bl",FALSE,0,NA,2017-06-26 11:06:11,FALSE,NA,"879294714117279744",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","dbfaceofreality",0,FALSE,FALSE,NA,NA
"6","I liked a @YouTube video https://t.co/O3oDIMXRCt The Nine Inch Nails in Twin Peaks",FALSE,0,NA,2017-06-26 11:04:57,FALSE,NA,"879294404800000000",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","IanP1966",0,FALSE,FALSE,NA,NA
"7","RT @NME: Watch Nine Inch Nails perform 'She's Gone Away' on Twin Peaks
https://t.co/mYapCWHA2T https://t.co/MiRRmuv5Rw",FALSE,0,NA,2017-06-26 10:59:44,FALSE,NA,"879293093467627520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClaudioInnocen1",16,TRUE,FALSE,NA,NA
"8","The first 15 minutes of this twin peaks was most sane part.",FALSE,0,NA,2017-06-26 10:53:08,FALSE,NA,"879291431118098432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sortalon3ly",0,FALSE,FALSE,NA,NA
"9","@mollygos I'm 26 years behind on all of Twin Peaks s",FALSE,0,"mollygos",2017-06-26 10:52:13,FALSE,"879290481573810176","879291203086409728","18583083","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","literally_josh",0,FALSE,FALSE,NA,NA
"10","RT @GaryGreenScreen: Twin Peaks: The Return

or

2017: A Lynch Odyssey

?",FALSE,0,NA,2017-06-26 10:49:42,FALSE,NA,"879290566990868480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Vvedeka",2,TRUE,FALSE,NA,NA
"11","I am several weeks behind on the new season of Twin Peaks ‚òπÔ∏è",FALSE,0,NA,2017-06-26 10:49:21,FALSE,NA,"879290481573810176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mollygos",0,FALSE,FALSE,NA,NA
"12","RT @GaryGreenScreen: Twin Peaks: The Return

or

2017: A Lynch Odyssey

?",FALSE,0,NA,2017-06-26 10:49:04,FALSE,NA,"879290406847959040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LOST_TWINPEAKS",2,TRUE,FALSE,NA,NA
"13","this weeks episode of TWIN PEAKS: https://t.co/NwjtQ2foM7",FALSE,0,NA,2017-06-26 10:39:43,FALSE,NA,"879288056817360897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ALittleResolve",0,FALSE,FALSE,NA,NA
"14","Twin Peaks: The Return

or

2017: A Lynch Odyssey

?",FALSE,2,NA,2017-06-26 10:37:37,FALSE,NA,"879287528322453504",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GaryGreenScreen",2,FALSE,FALSE,NA,NA
"15","RT @MetalHammer: Watch @nineinchnails perform the dark and menacing She's Gone Away on latest episode of @SHO_TwinPeaks: https://t.co/dZAbv‚Ä¶",FALSE,0,NA,2017-06-26 10:34:34,FALSE,NA,"879286758415978496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrMusicholic",9,TRUE,FALSE,NA,NA
"16","RT @NME: Watch Nine Inch Nails perform 'She's Gone Away' on Twin Peaks
https://t.co/mYapCWHA2T https://t.co/MiRRmuv5Rw",FALSE,0,NA,2017-06-26 10:31:37,FALSE,NA,"879286018167496707",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ImRoisin",16,TRUE,FALSE,NA,NA
"17","Bands seem to really go all out for the quite town of Twin Peaks",FALSE,0,NA,2017-06-26 10:25:19,FALSE,NA,"879284432779313153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AI3atan",0,FALSE,FALSE,NA,NA
"18","RT @MetalHammer: Watch @nineinchnails perform the dark and menacing She's Gone Away on latest episode of @SHO_TwinPeaks: https://t.co/dZAbv‚Ä¶",FALSE,0,NA,2017-06-26 10:25:04,FALSE,NA,"879284368321253376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MetalDeathMusic",9,TRUE,FALSE,NA,NA
"19","RT @NME: Watch Nine Inch Nails perform 'She's Gone Away' on Twin Peaks
https://t.co/mYapCWHA2T https://t.co/MiRRmuv5Rw",FALSE,0,NA,2017-06-26 10:23:42,FALSE,NA,"879284023935197184",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","robin_ebi_chili",16,TRUE,FALSE,NA,NA
"20","RT @_TabsOverSpaces: Me watching the latest episode of Twin Peaks... Ì†ΩÌπà‚ö°Ì†ΩÌ±Ä #TwinPeaks #TwinPeaks2017 #EyesAndEarsBleeding #SensoryOverload ht‚Ä¶",FALSE,0,NA,2017-06-26 10:23:03,FALSE,NA,"879283860059684869",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MachineandSoul",4,TRUE,FALSE,NA,NA
"21","Twin Peaks: The Return Episode 8 Recap: The Bloodiest Death Yet https://t.co/ulujYlqmDS #fitness https://t.co/BmerIrh1HA",FALSE,0,NA,2017-06-26 10:17:32,FALSE,NA,"879282474982834178",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","BrendaLambertWr",0,FALSE,FALSE,NA,NA
"22","‚ÄòTwin Peaks Season 3 Episode 8‚Äô Review ‚Äì Gotta a¬†Light? https://t.co/t9NmTlGwY7 https://t.co/j4Wd58eyOO",FALSE,0,NA,2017-06-26 10:15:17,FALSE,NA,"879281907246260224",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","pissedOgeek",0,FALSE,FALSE,NA,NA
"23","[Author: phil-owen]  https://t.co/Qg6VKGpKEL  (Major spoilers ahead for Part 8 of Showtime's ""Twin Peaks"" revival... https://t.co/416qs6RfSc",FALSE,0,NA,2017-06-26 10:14:51,FALSE,NA,"879281796835405825",NA,"<a href=""http://celebrity.clickysound.com"" rel=""nofollow"">Latest Celebrity News On The Web</a>","LatestCelebNew",0,FALSE,FALSE,NA,NA
"24","Twin Peaks: The Return (Part 8) is equally disturbing and mindblowing. I‚Äôm agog. I need to watch again.",FALSE,0,NA,2017-06-26 10:14:11,FALSE,NA,"879281630715752448",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","ianmilleruk",0,FALSE,FALSE,NA,NA
"25","@MekaPenguin I'm gonna listen after I've showered, and maybe after Twin Peaks. I haven't decided that far yet",FALSE,0,"MekaPenguin",2017-06-26 10:12:47,FALSE,"879281159296962560","879281279304441856","2515226192","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MattDobbie",0,FALSE,FALSE,NA,NA
"26","Watch Nine Inch Nails perform on the latest episode of ‚ÄòTwin Peaks‚Äô https://t.co/OCXE5EfeEG",FALSE,1,NA,2017-06-26 10:09:01,FALSE,NA,"879280330297008129",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","HUHmagazine",0,FALSE,FALSE,NA,NA
"27","RT @SpitfireAudio: Check out @nineinchnails performing on #Twin Peaks via @pitchfork
https://t.co/AkYZjgHUiq https://t.co/Z2kgntmCoG",FALSE,0,NA,2017-06-26 10:08:12,FALSE,NA,"879280122272108544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","herrkaschke",1,TRUE,FALSE,NA,NA
"28","RT @NME: Watch Nine Inch Nails perform 'She's Gone Away' on Twin Peaks
https://t.co/mYapCWHA2T https://t.co/MiRRmuv5Rw",FALSE,0,NA,2017-06-26 10:07:56,FALSE,NA,"879280058845679616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","justin_drabek",16,TRUE,FALSE,NA,NA
"29","First 15 minutes of Twin Peaks have been insane.",FALSE,0,NA,2017-06-26 10:06:59,FALSE,NA,"879279816910016512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sortalon3ly",0,FALSE,FALSE,NA,NA
"30","RT @MetalHammer: Watch @nineinchnails perform the dark and menacing She's Gone Away on latest episode of @SHO_TwinPeaks: https://t.co/dZAbv‚Ä¶",FALSE,0,NA,2017-06-26 10:04:47,FALSE,NA,"879279264494997505",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","myQ_uest",9,TRUE,FALSE,NA,NA
"31","yES I CAN WATCH TWIN PEAKS FINALLY",FALSE,2,NA,2017-06-26 10:04:29,FALSE,NA,"879279189899214848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WooolyAce",0,FALSE,FALSE,NA,NA
"32","RT @NME: Watch Nine Inch Nails perform 'She's Gone Away' on Twin Peaks
https://t.co/mYapCWHA2T https://t.co/MiRRmuv5Rw",FALSE,0,NA,2017-06-26 10:01:44,FALSE,NA,"879278498854187011",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FoxMulder1993",16,TRUE,FALSE,NA,NA
"33","RT @NME: Watch Nine Inch Nails perform 'She's Gone Away' on Twin Peaks
https://t.co/mYapCWHA2T https://t.co/MiRRmuv5Rw",FALSE,0,NA,2017-06-26 10:00:50,FALSE,NA,"879278269438324736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CaptainHyena",16,TRUE,FALSE,NA,NA
"34","Check out @nineinchnails performing on #Twin Peaks via @pitchfork
https://t.co/AkYZjgHUiq https://t.co/Z2kgntmCoG",FALSE,3,NA,2017-06-26 10:00:42,FALSE,NA,"879278235699294208",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","SpitfireAudio",1,FALSE,FALSE,NA,NA
"35","Boyfriend is away for work and won't let me watch the new Twin Peaks episode without him Ì†ΩÌ∏≠",FALSE,0,NA,2017-06-26 09:59:50,FALSE,NA,"879278018644119552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Channyruok",0,FALSE,FALSE,NA,NA
"36","RT @NME: Watch Nine Inch Nails perform 'She's Gone Away' on Twin Peaks
https://t.co/mYapCWHA2T https://t.co/MiRRmuv5Rw",FALSE,0,NA,2017-06-26 09:57:20,FALSE,NA,"879277390479986688",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","grovillamusic",16,TRUE,FALSE,NA,NA
"37","RT @FOXCinemas: An Old Minor #TwinPeaks Character May Be Very Important to the Events of Part 8 https://t.co/0Nwr8U2eSj https://t.co/kwObP2‚Ä¶",FALSE,0,NA,2017-06-26 09:53:07,FALSE,NA,"879276329752973312",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","dwagon",2,TRUE,FALSE,NA,NA
"38","@sonictiller @StewartGardiner @SHO_TwinPeaks Twin peaks and sunshine have turned me into an early riser, and it's g‚Ä¶ https://t.co/80mRCa3tHy",FALSE,0,"sonictiller",2017-06-26 09:52:02,TRUE,"879275269357481984","879276055407845377","3295600375","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","geeraymondo",0,FALSE,FALSE,NA,NA
"39","Muting all the Twin Peaks hashtags to avoid spoilers till later! I'm actually loving this series more than the original!",FALSE,0,NA,2017-06-26 09:46:30,FALSE,NA,"879274663314063360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TashaMCampbell",0,FALSE,FALSE,NA,NA
"40","'Twin Peaks': David Lynch Upstages Nine Inch Nails With Sprawling Nightmare¬†Sequence https://t.co/6XHTY5taKO https://t.co/tGQeGC9sWI",FALSE,0,NA,2017-06-26 09:40:07,FALSE,NA,"879273056056877056",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","xpertsms",0,FALSE,FALSE,NA,NA
"41","RT @MetalHammer: Watch @nineinchnails perform the dark and menacing She's Gone Away on latest episode of @SHO_TwinPeaks: https://t.co/dZAbv‚Ä¶",FALSE,0,NA,2017-06-26 09:38:32,FALSE,NA,"879272657681764353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ColderraMusic",9,TRUE,FALSE,NA,NA
"42","A buzz about this week's Twin Peaks. Judging by reactions. I now need to make it through the day without getting spoilered. (Headphones)",FALSE,0,NA,2017-06-26 09:37:15,FALSE,NA,"879272333810302976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zcarstheme",0,FALSE,FALSE,NA,NA
"43","RT @Hero_Collector: Apparently #TwinPeaks was a goodie last night. Meanwhile @thejimsmith returns to the source, Fire Walks With Me: https:‚Ä¶",FALSE,0,NA,2017-06-26 09:36:34,FALSE,NA,"879272163202797569",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EddieRobson",1,TRUE,FALSE,NA,NA
"44","Apparently #TwinPeaks was a goodie last night. Meanwhile @thejimsmith returns to the source, Fire Walks With Me: https://t.co/AYKUDhqGui",FALSE,0,NA,2017-06-26 09:36:11,FALSE,NA,"879272065949462528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hero_Collector",1,FALSE,FALSE,NA,NA
"45","RT @NME: Watch Nine Inch Nails perform 'She's Gone Away' on Twin Peaks
https://t.co/mYapCWHA2T https://t.co/MiRRmuv5Rw",FALSE,0,NA,2017-06-26 09:36:11,FALSE,NA,"879272065093705728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MasterDesperado",16,TRUE,FALSE,NA,NA
"46","Episode 8 of new Twin Peaks was singlehandedly the most strange/beautiful/difficult hour of television I have ever seen.",FALSE,0,NA,2017-06-26 09:35:01,FALSE,NA,"879271774772490240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bruces_Vintage",0,FALSE,FALSE,NA,NA
"47","RT @NME: Watch Nine Inch Nails perform 'She's Gone Away' on Twin Peaks
https://t.co/mYapCWHA2T https://t.co/MiRRmuv5Rw",FALSE,0,NA,2017-06-26 09:34:09,FALSE,NA,"879271554705629184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DiRollePR",16,TRUE,FALSE,NA,NA
"48","RT @NME: Watch Nine Inch Nails perform 'She's Gone Away' on Twin Peaks
https://t.co/mYapCWHA2T https://t.co/MiRRmuv5Rw",FALSE,0,NA,2017-06-26 09:32:36,FALSE,NA,"879271163549057027",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fragilecat",16,TRUE,FALSE,NA,NA
"49","Twin Peaks reaches a new tier of kino every week",FALSE,0,NA,2017-06-26 09:32:01,FALSE,NA,"879271019097227264",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DegenerateLord",0,FALSE,FALSE,NA,NA
"50","RT @FOXCinemas: An Old Minor #TwinPeaks Character May Be Very Important to the Events of Part 8 https://t.co/0Nwr8U2eSj https://t.co/kwObP2‚Ä¶",FALSE,0,NA,2017-06-26 09:29:40,FALSE,NA,"879270426609942528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kryssie_horne",2,TRUE,FALSE,NA,NA
"51","Watch Nine Inch Nails perform ‚ÄòShe‚Äôs Gone Away‚Äô on Twin Peaks https://t.co/KJnwqzjYBY #Hot https://t.co/lC1ZtigSCY",FALSE,0,NA,2017-06-26 09:28:11,FALSE,NA,"879270054440738817",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","MixingEngineers",0,FALSE,FALSE,NA,NA
"52","An Old Minor #TwinPeaks Character May Be Very Important to the Events of Part 8 https://t.co/0Nwr8U2eSj https://t.co/kwObP2Och3",FALSE,1,NA,2017-06-26 09:26:30,FALSE,NA,"879269628450676737",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","FOXCinemas",2,FALSE,FALSE,NA,NA
"53","Folks, if you are waiting until tonight to watch Twin Peaks E8, avoid ALL spoilers, make sure the room is pitch black &amp; turn the volume up.",FALSE,1,NA,2017-06-26 09:24:57,FALSE,NA,"879269241333182464",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","mattadamkeay",0,FALSE,FALSE,NA,NA
"54","RT @NME: Watch Nine Inch Nails perform 'She's Gone Away' on Twin Peaks
https://t.co/mYapCWHA2T https://t.co/MiRRmuv5Rw",FALSE,0,NA,2017-06-26 09:21:11,FALSE,NA,"879268290605928450",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","azz_nagamachi",16,TRUE,FALSE,NA,NA
"55","RT @NME: Watch Nine Inch Nails perform 'She's Gone Away' on Twin Peaks
https://t.co/mYapCWHA2T https://t.co/MiRRmuv5Rw",FALSE,0,NA,2017-06-26 09:20:09,FALSE,NA,"879268031389548544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hail2_Hobbit",16,TRUE,FALSE,NA,NA
"56","RT @NME: Watch Nine Inch Nails perform 'She's Gone Away' on Twin Peaks
https://t.co/mYapCWHA2T https://t.co/MiRRmuv5Rw",FALSE,0,NA,2017-06-26 09:19:53,FALSE,NA,"879267964192563200",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","yamlaranas",16,TRUE,FALSE,NA,NA
"57","RT @NME: Watch Nine Inch Nails perform 'She's Gone Away' on Twin Peaks
https://t.co/mYapCWHA2T https://t.co/MiRRmuv5Rw",FALSE,0,NA,2017-06-26 09:19:44,FALSE,NA,"879267928121630720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BijanRamli",16,TRUE,FALSE,NA,NA
"58","Watch Nine Inch Nails perform 'She's Gone Away' on Twin Peaks
https://t.co/mYapCWHA2T https://t.co/MiRRmuv5Rw",FALSE,36,NA,2017-06-26 09:19:19,FALSE,NA,"879267823704518657",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","NME",16,FALSE,FALSE,NA,NA
"59","WATCHING TWIN PEAKS AND NO SPOILERS BUT FUCKING HELL THIS WEEKS BAND AT THE ROADHOUSE",FALSE,2,NA,2017-06-26 09:17:17,FALSE,NA,"879267312670474240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saturrrday",0,FALSE,FALSE,NA,NA
"60","Ooo Nine Inch Nails performed at the end of Twin Peaks last night then. I assume that's the extent of Trent Reznor's cameo then",FALSE,1,NA,2017-06-26 09:13:42,FALSE,NA,"879266409049665536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MattDobbie",0,FALSE,FALSE,NA,NA
"61","The new Twin Peaks is absolutely mental. It's like Terrence Malick and James Wan had sex in David Lynch's brain and this came out",FALSE,1,NA,2017-06-26 09:12:43,FALSE,NA,"879266162743418880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tombrooker",0,FALSE,FALSE,NA,NA
"62","RT @MetalHammer: Watch @nineinchnails perform the dark and menacing She's Gone Away on latest episode of @SHO_TwinPeaks: https://t.co/dZAbv‚Ä¶",FALSE,0,NA,2017-06-26 09:10:26,FALSE,NA,"879265587960139776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","corleyisover",9,TRUE,FALSE,NA,NA
"63","RT @MetalHammer: Watch @nineinchnails perform the dark and menacing She's Gone Away on latest episode of @SHO_TwinPeaks: https://t.co/dZAbv‚Ä¶",FALSE,0,NA,2017-06-26 09:10:04,FALSE,NA,"879265493592551424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","robygates95",9,TRUE,FALSE,NA,NA
"64","that episode of Twin Peaks was... incredible",FALSE,0,NA,2017-06-26 09:05:31,FALSE,NA,"879264351479353345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","islandgardenjon",0,FALSE,FALSE,NA,NA
"65","we don't deserve TV as good as the latest hour of Twin Peaks",FALSE,2,NA,2017-06-26 08:58:03,FALSE,NA,"879262469126070272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BackwoodsAltar",0,FALSE,FALSE,NA,NA
"66","Waking up 2 hours early with specific questions about Twin Peaks mythology for no-one in particular. These are the good times.",FALSE,1,NA,2017-06-26 08:57:12,FALSE,NA,"879262257892478977",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","milsomjonathan",0,FALSE,FALSE,NA,NA
"67","RT @MetalHammer: Watch @nineinchnails perform the dark and menacing She's Gone Away on latest episode of @SHO_TwinPeaks: https://t.co/dZAbv‚Ä¶",FALSE,0,NA,2017-06-26 08:43:22,FALSE,NA,"879258773239496704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LSHighVoltage",9,TRUE,FALSE,NA,NA
"68","RT @MetalHammer: Watch @nineinchnails perform the dark and menacing She's Gone Away on latest episode of @SHO_TwinPeaks: https://t.co/dZAbv‚Ä¶",FALSE,0,NA,2017-06-26 08:43:00,FALSE,NA,"879258682189656064",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Uranusgalaxy",9,TRUE,FALSE,NA,NA
"69","@TheDaveKlein deadly premonition is the video games twin peaks. trust me. try it owo",FALSE,0,"TheDaveKlein",2017-06-26 08:42:38,FALSE,"879217680414158848","879258589268852736","472670231","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","greyson107",0,FALSE,FALSE,NA,NA
"70","So apparently this weeks episode of Twin Peaks makes some sense? https://t.co/GuGwVa9b70",FALSE,0,NA,2017-06-26 08:36:25,FALSE,NA,"879257027863875585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kyee",0,FALSE,FALSE,NA,NA
"71","RT @MetalHammer: Watch @nineinchnails perform the dark and menacing She's Gone Away on latest episode of @SHO_TwinPeaks: https://t.co/dZAbv‚Ä¶",FALSE,0,NA,2017-06-26 08:28:05,FALSE,NA,"879254930229428226",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","evalauramoreno",9,TRUE,FALSE,NA,NA
"72","Watch @nineinchnails perform the dark and menacing She's Gone Away on latest episode of @SHO_TwinPeaks:‚Ä¶ https://t.co/szCuqxjEwS",FALSE,27,NA,2017-06-26 08:27:39,TRUE,NA,"879254818447085568",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MetalHammer",9,FALSE,FALSE,NA,NA
"73","Watch @nineinchnails perform the dark and menacing She's Gone Away on latest episode of @SHO_TwinPeaks:‚Ä¶ https://t.co/tmUzjrqyUr",FALSE,9,NA,2017-06-26 08:27:39,TRUE,NA,"879254818426146816",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ClassicRockMag",0,FALSE,FALSE,NA,NA
"74","Anybody that hasnt seen the latest episode of Twin Peaks yet #TwinPeaks2017 https://t.co/AxyW33xpE5",FALSE,0,NA,2017-06-26 08:25:46,FALSE,NA,"879254347212890112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MachineandSoul",0,FALSE,FALSE,NA,NA
"75","RT @xGdog: Twin Peaks Nuclear Bomb Sequence https://t.co/nCfdg7oHwp
#TwinPeaks",FALSE,0,NA,2017-06-26 08:24:21,FALSE,NA,"879253989107388417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kashm3",1,TRUE,FALSE,NA,NA
"76","Twin Peaks keeps turning into the distorted landscape of the nightmares I had as a teenager...",FALSE,1,NA,2017-06-26 08:24:17,FALSE,NA,"879253972535713792",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","azrael2393",0,FALSE,FALSE,NA,NA
"77","@stuheritage loved your write up of the new Twin Peaks in the guardian. Completely agree! Thoughts on episode 8?!",FALSE,1,"stuheritage",2017-06-26 08:23:17,FALSE,NA,"879253720520941568","14183111","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","sfmartin",0,FALSE,FALSE,NA,NA
"78","Twin Peaks is a real watercooler discussion, except by watercooler I mean spoiler-friendly forums and by discussion I mean collective shrugs",FALSE,2,NA,2017-06-26 08:14:14,FALSE,NA,"879251445073293312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sicryan",0,FALSE,FALSE,NA,NA
"79","for @LWLies i wrote about @Kyle_MacLachlan being the best and also everyone's dad https://t.co/OTOEGKApGg",FALSE,2,NA,2017-06-26 08:10:55,FALSE,NA,"879250607944716290",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marianne_eloise",0,FALSE,FALSE,NA,NA
"80","5 hr drive ahead but a new Twin Peaks will be waiting for me. Cooper better be back, I'm not doing this for you DOUGIE JONES",FALSE,2,NA,2017-06-26 07:57:33,FALSE,NA,"879247243626393605",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anxiouslyactive",0,FALSE,FALSE,NA,NA
"81","latest Twin Peaks episode is a beautiful nightmarish dream https://t.co/PcyDo5yksG",FALSE,0,NA,2017-06-26 07:54:24,FALSE,NA,"879246452148637696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cookywook",0,FALSE,FALSE,NA,NA
